,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
22233,of:0000000000000004,Port#:2,2837,50575307,50590393,3061,1142,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,9231,9027,-1,Diversion,Attack
22234,of:0000000000000004,Port#:3,3401,56905345,6418593,1104,1142,0,0,0,0,134,5514160,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,9231,9027,-1,Diversion,Attack
22236,of:0000000000000001,Port#:2,659,12627530,12735383,1469,1142,0,0,0,0,66,4356,5514160,134,5,0,0,0,0,3,0,148,0,148,0,True,0,7,5531,5337,-1,Diversion,Attack
22245,of:000000000000000c,Port#:3,2857,44285803,25368585,2207,1151,0,0,0,0,4,556,560,4,5,0,0,0,0,4,654,6309164,654,6309164,654,True,0,8,10175,9978,-1,Diversion,Attack
22247,of:000000000000000a,Port#:1,1559,44145144,19069435,2101,1152,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,7472,7275,-1,Diversion,Attack
22249,of:000000000000000a,Port#:3,1391,12730105,37959641,2323,1151,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,7472,7275,-1,Diversion,Attack
22254,of:0000000000000003,Port#:2,1070,25237768,19049545,1807,1152,0,0,0,0,0,0,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,9025,8833,-1,Diversion,Attack
22256,of:0000000000000003,Port#:4,3067,50591227,50576141,2843,1152,0,0,0,0,4,556,556,4,5,0,0,0,0,5,0,0,0,0,0,True,0,4,9025,8833,-1,Diversion,Attack
22267,of:0000000000000007,Port#:2,824,108901,19033445,1571,1151,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,6929,6726,-1,Diversion,Attack
22268,of:000000000000000c,Port#:1,1719,31572512,50569655,2727,1162,0,0,0,0,63,4158,5514064,133,5,0,0,0,0,2,0,0,0,0,0,True,0,6,10468,10267,-1,Diversion,Attack
22270,of:000000000000000c,Port#:3,2864,44286817,25369605,2214,1161,0,0,0,0,5,736,460,3,5,0,0,0,0,4,0,0,0,0,0,True,0,6,10468,10267,-1,Diversion,Attack
22277,of:000000000000000b,Port#:2,1468,19027747,19035507,1584,1161,0,0,0,0,3,460,460,3,5,0,0,0,0,3,0,0,0,0,0,True,0,4,4997,4850,-1,Diversion,Attack
22280,of:0000000000000003,Port#:3,1463,19026509,25361959,2108,1162,0,0,0,0,3,458,736,5,5,0,0,0,0,4,0,0,0,0,0,True,0,4,9047,8851,-1,Diversion,Attack
22282,of:0000000000000004,Port#:1,2323,37959615,12746637,1626,1162,0,0,0,0,3,458,458,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,9554,9345,-1,Diversion,Attack
22291,of:0000000000000007,Port#:1,3742,75803225,109409,818,1162,0,0,0,0,3,458,458,3,5,0,0,0,0,3,0,0,0,0,0,True,0,5,6958,6750,-1,Diversion,Attack
22293,of:000000000000000c,Port#:1,1719,31572512,50570565,2734,1172,0,0,0,0,0,0,350,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,10486,10285,-1,Diversion,Attack
22308,of:0000000000000004,Port#:2,2953,50584411,56895701,3246,1172,0,0,0,0,65,4436,5513882,132,5,0,0,0,0,3,0,0,0,0,0,True,0,6,9841,9632,-1,Diversion,Attack
22309,of:0000000000000004,Port#:3,3520,56914647,6421275,1123,1172,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,9841,9632,-1,Diversion,Attack
22312,of:0000000000000001,Port#:3,1675,19041879,113349,877,1172,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,6118,5920,-1,Diversion,Attack
22319,of:000000000000000c,Port#:2,50,3692,23468,216,174,0,0,0,0,0,0,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1353,1205,-1,Diversion,Attack
22323,of:000000000000000a,Port#:2,512,6325914,18938300,819,174,0,0,0,0,74,4884,5776424,138,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1986,1839,-1,Diversion,Attack
22325,of:000000000000000a,Port#:4,374,6325264,22938,213,174,0,0,0,0,2,278,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,6,1986,1839,-1,Diversion,Attack
22326,of:000000000000000b,Port#:1,383,12609010,36746,417,174,0,0,0,0,0,0,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,1028,918,-1,Diversion,Attack
22327,of:000000000000000b,Port#:2,196,21776,6325504,377,174,0,0,0,0,2,280,280,2,4,0,0,0,0,3,0,6302552,0,6302552,0,True,0,6,1028,918,-1,Diversion,Attack
22329,of:0000000000000003,Port#:2,215,6306232,30430,325,174,0,0,0,0,0,0,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1570,1427,-1,Diversion,Attack
22335,of:000000000000000c,Port#:2,1715,31572248,50570921,2730,1182,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,10504,10303,-1,Diversion,Attack
22336,of:000000000000000c,Port#:3,2876,44288485,25371565,2228,1181,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,10504,10303,-1,Diversion,Attack
22345,of:0000000000000003,Port#:2,1167,25244190,25354853,1992,1182,0,0,0,0,0,0,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,9347,9150,-1,Diversion,Attack
22346,of:0000000000000003,Port#:3,1478,19028525,25363627,2120,1182,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,9347,9150,-1,Diversion,Attack
22349,of:0000000000000004,Port#:2,2959,50585245,56896813,3254,1182,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,9865,9656,-1,Diversion,Attack
22356,of:0000000000000002,Port#:2,885,114461,19042991,1683,1182,0,0,0,0,4,556,556,4,5,0,0,0,0,3,29,294,29,294,29,True,0,104,4596,4452,-1,Diversion,Attack
22357,of:0000000000000007,Port#:1,3756,75805171,111355,832,1182,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,7007,6798,-1,Diversion,Attack
22362,of:000000000000000c,Port#:4,2200,37951873,31675867,2424,1191,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,6,10794,10592,-1,Diversion,Attack
22368,of:000000000000000b,Port#:2,1488,19030547,19038307,1604,1191,0,0,0,0,4,560,560,4,4,0,0,0,0,3,564487,6302552,564487,6302552,564487,True,0,6,5302,5155,-1,Diversion,Attack
22376,of:0000000000000001,Port#:1,1002,25233592,12751361,1677,1192,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,6161,5962,-1,Diversion,Attack
22382,of:0000000000000007,Port#:1,3762,75806005,112189,838,1192,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,7039,6830,-1,Diversion,Attack
22383,of:0000000000000007,Port#:2,851,112695,19037239,1598,1191,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,7039,6830,-1,Diversion,Attack
22395,of:0000000000000003,Port#:2,1334,31546882,25363287,2104,1202,0,0,0,0,133,5644874,4912,70,5,0,0,0,0,3,0,0,0,0,0,True,0,6,9654,9457,-1,Diversion,Attack
22396,of:0000000000000003,Port#:3,1490,19030193,25365573,2134,1202,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,9654,9457,-1,Diversion,Attack
22406,of:0000000000000002,Port#:2,897,116129,19044659,1695,1202,0,0,0,0,4,556,556,4,5,0,0,0,0,3,29,294,29,294,29,True,0,104,4624,4480,-1,Diversion,Attack
22409,of:000000000000000c,Port#:1,1818,31579066,56876831,2926,1212,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,11095,10893,-1,Diversion,Attack
22422,of:0000000000000003,Port#:4,3370,56905803,56890717,3146,1212,0,0,0,0,2,278,278,2,5,0,0,0,0,5,0,0,0,0,0,True,0,8,9938,9741,-1,Diversion,Attack
22434,of:000000000000000c,Port#:1,1818,31579066,56878131,2935,1222,0,0,0,0,0,0,740,5,5,0,0,0,0,2,687,6876,687,6876,687,True,0,6,11388,11182,-1,Diversion,Attack
22444,of:0000000000000003,Port#:1,1838,31580294,56878159,2947,1222,0,0,0,0,0,0,458,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,9960,9759,-1,Diversion,Attack
22448,of:0000000000000004,Port#:1,2635,44274931,19061425,1930,1222,0,0,0,0,79,5620,5645610,138,5,0,0,0,0,2,0,0,0,0,0,True,0,6,10510,10296,-1,Diversion,Attack
22454,of:0000000000000001,Port#:4,879,117029,6427979,1181,1222,0,0,0,0,5,736,736,5,5,0,0,0,0,5,0,0,0,0,0,True,0,6,6490,6287,-1,Diversion,Attack
22457,of:0000000000000007,Port#:1,4055,82118607,115149,859,1222,0,0,0,0,79,5620,736,5,5,0,0,0,0,3,0,0,0,0,0,True,0,5,7388,7174,-1,Diversion,Attack
22465,of:000000000000000a,Port#:3,1445,12737693,37967281,2377,1231,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,7915,7710,-1,Diversion,Attack
22469,of:0000000000000003,Port#:1,1838,31580294,56879271,2955,1232,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,0,0,0,0,True,0,6,10235,10034,-1,Diversion,Attack
22472,of:0000000000000003,Port#:4,3477,56914021,63195469,3327,1232,0,0,0,0,65,4582,5645430,137,4,0,0,0,0,5,0,0,0,0,0,True,0,6,10235,10034,-1,Diversion,Attack
22476,of:0000000000000001,Port#:1,1107,25240542,19057781,1870,1232,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,6514,6311,-1,Diversion,Attack
22484,of:000000000000000c,Port#:1,2077,37887850,63189057,3213,1242,0,0,0,0,133,5644874,4982,71,5,0,0,0,0,2,0,0,0,0,0,True,0,8,11948,11742,-1,Diversion,Attack
22490,of:000000000000000a,Port#:3,1451,12738527,37968121,2383,1241,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,7935,7730,-1,Diversion,Attack
22498,of:0000000000000004,Port#:1,2647,44276599,19063093,1942,1242,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,10824,10610,-1,Diversion,Attack
22507,of:0000000000000007,Port#:1,4233,88422901,116817,871,1242,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,7611,7396,-1,Diversion,Attack
22509,of:000000000000000c,Port#:1,2077,37887850,63189897,3219,1252,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,11973,11767,-1,Diversion,Attack
22516,of:000000000000000a,Port#:4,1862,19057599,6433391,1235,1251,0,0,0,0,2,278,4834,71,5,0,0,0,0,5,0,0,0,0,0,True,0,6,8213,8008,-1,Diversion,Attack
22517,of:000000000000000b,Port#:1,1867,44165508,37986775,2668,1252,0,0,0,0,69,4554,5645088,134,5,0,0,0,0,2,581,6348,581,6348,581,True,0,8,5909,5758,-1,Diversion,Attack
22527,of:0000000000000001,Port#:2,992,25232852,12758581,1739,1252,0,0,0,0,132,5644808,4832,71,5,0,0,0,0,3,0,0,0,0,0,True,0,6,6817,6614,-1,Diversion,Attack
22528,of:0000000000000001,Port#:3,1728,19049287,120757,930,1252,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,6817,6614,-1,Diversion,Attack
22533,of:0000000000000007,Port#:2,890,118157,19042701,1637,1251,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,5,7801,7586,-1,Diversion,Attack
22535,of:000000000000000c,Port#:2,1979,37881362,56887743,3053,1262,0,0,0,0,0,0,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,11992,11785,-1,Diversion,Attack
22536,of:000000000000000c,Port#:3,2929,44295893,25391395,2470,1261,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,11992,11785,-1,Diversion,Attack
22546,of:0000000000000003,Port#:3,1529,19035655,25371035,2173,1262,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,10552,10350,-1,Diversion,Attack
22547,of:0000000000000003,Port#:4,3591,56922879,69500663,3512,1262,0,0,0,0,70,4766,5776422,138,5,0,0,0,0,5,0,0,0,0,0,True,0,6,10552,10350,-1,Diversion,Attack
22549,of:0000000000000004,Port#:2,3512,69500663,56922879,3591,1262,0,0,0,0,138,5776422,4766,70,5,0,0,0,0,3,630175,6302618,630175,6302618,630175,True,0,8,11403,11188,-1,Diversion,Attack
22550,of:0000000000000004,Port#:3,4132,63251137,12732209,1349,1262,0,0,0,0,70,4766,5776422,138,5,0,0,0,0,4,0,0,0,0,0,True,0,8,11403,11188,-1,Diversion,Attack
22553,of:0000000000000001,Port#:3,1734,19050121,121591,936,1262,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,6836,6632,-1,Diversion,Attack
22557,of:0000000000000007,Port#:1,4411,94727195,118485,883,1262,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,6302552,0,6302552,0,True,0,5,7826,7610,-1,Diversion,Attack
22566,of:000000000000000a,Port#:4,2044,25362279,6435393,1250,1271,0,0,0,0,5,598,602,5,5,0,0,0,0,5,0,0,0,0,0,True,0,8,8522,8316,-1,Diversion,Attack
22569,of:0000000000000003,Port#:1,2005,37882986,56889241,3077,1272,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,10579,10377,-1,Diversion,Attack
22575,of:0000000000000004,Port#:3,4140,63252249,12733363,1358,1272,0,0,0,0,4,556,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,6,11436,11221,-1,Diversion,Attack
22579,of:0000000000000001,Port#:4,912,121519,6432427,1213,1272,0,0,0,0,5,598,556,4,5,0,0,0,0,5,0,0,0,0,0,True,0,4,6861,6657,-1,Diversion,Attack
22582,of:0000000000000007,Port#:1,4419,94728307,119597,891,1272,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,7859,7643,-1,Diversion,Attack
22584,of:000000000000000c,Port#:1,147,10114,6327252,391,184,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,1377,1229,-1,Diversion,Attack
22588,of:000000000000000a,Port#:1,222,6306714,31584,330,184,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,6302948,0,6302948,0,True,0,6,2022,1875,-1,Diversion,Attack
22590,of:000000000000000a,Port#:3,483,6333166,12641592,722,184,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2022,1875,-1,Diversion,Attack
22594,of:0000000000000003,Port#:1,251,16978,12630282,564,184,0,0,0,0,71,4686,5776700,140,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1864,1721,-1,Diversion,Attack
22600,of:000000000000000c,Port#:1,2077,37887850,63192697,3239,1282,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,12034,11827,-1,Diversion,Attack
22603,of:000000000000000c,Port#:4,2697,50572383,37986793,2649,1281,0,0,0,0,4,556,560,4,4,0,0,0,0,5,0,0,0,0,0,True,0,4,12034,11827,-1,Diversion,Attack
22604,of:000000000000000a,Port#:1,1728,50447944,19089075,2301,1282,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,8546,8340,-1,Diversion,Attack
22609,of:000000000000000b,Port#:2,1714,25341543,19053293,1764,1281,0,0,0,0,4,560,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,5957,5805,-1,Diversion,Attack
22620,of:0000000000000001,Port#:4,918,122353,6433261,1219,1282,0,0,0,0,4,556,556,4,5,0,0,0,0,5,0,0,0,0,0,True,0,4,6881,6677,-1,Diversion,Attack
22626,of:000000000000000c,Port#:2,1979,37881362,56901643,3152,1412,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,12292,12081,-1,Diversion,Attack
22627,of:000000000000000c,Port#:3,3028,44309695,25405337,2570,1411,0,0,0,0,4,556,602,5,5,0,0,0,0,4,0,0,0,0,0,True,0,4,12292,12081,-1,Diversion,Attack
22629,of:000000000000000a,Port#:1,1728,50447944,19101015,2386,1412,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,8802,8592,-1,Diversion,Attack
22632,of:000000000000000a,Port#:4,2135,25374969,6448173,1341,1411,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,4,8802,8592,-1,Diversion,Attack
22643,of:0000000000000001,Port#:2,992,25232852,12773217,1844,1412,0,0,0,0,0,0,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,7137,6929,-1,Diversion,Attack
22644,of:0000000000000001,Port#:3,1834,19063965,135477,1037,1412,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,7137,6929,-1,Diversion,Attack
22646,of:0000000000000002,Port#:1,1554,37853196,25388999,2346,1412,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,4914,4762,-1,Diversion,Attack
22649,of:0000000000000007,Port#:2,995,132793,19057379,1743,1411,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,8225,8004,-1,Diversion,Attack
22650,of:000000000000000c,Port#:1,2078,37887892,63205519,3331,1422,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,12311,12099,-1,Diversion,Attack
22655,of:000000000000000a,Port#:2,1312,18962218,44277849,2535,1422,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,9082,8872,-1,Diversion,Attack
22656,of:000000000000000a,Port#:3,1734,19057457,37990897,2596,1421,0,0,0,0,4,556,560,4,5,0,0,0,0,4,264,6216,264,6216,264,True,0,6,9082,8872,-1,Diversion,Attack
22659,of:000000000000000b,Port#:2,1805,25354323,19066073,1855,1421,0,0,0,0,4,560,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,6140,5985,-1,Diversion,Attack
22660,of:0000000000000003,Port#:1,2005,37882986,56902987,3177,1422,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,204,10883,10676,-1,Diversion,Attack
22664,of:0000000000000004,Port#:1,2930,50595529,19092373,2255,1422,0,0,0,0,4,556,2932,40,5,0,0,0,0,2,0,0,0,0,0,True,0,5,11922,11702,-1,Diversion,Attack
22668,of:0000000000000001,Port#:2,992,25232852,12774051,1850,1422,0,0,0,0,0,0,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,7417,7209,-1,Diversion,Attack
22671,of:0000000000000002,Port#:1,1554,37853196,25389833,2352,1422,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,4926,4774,-1,Diversion,Attack
22674,of:0000000000000007,Port#:2,1001,133627,19058213,1749,1421,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,8249,8028,-1,Diversion,Attack
22676,of:000000000000000c,Port#:2,1979,37881362,56903323,3164,1432,0,0,0,0,0,0,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,12329,12117,-1,Diversion,Attack
22681,of:000000000000000a,Port#:3,1740,19058291,37991737,2602,1431,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,6216,0,6216,0,True,0,8,9372,9162,-1,Diversion,Attack
22692,of:0000000000000001,Port#:1,1275,31543276,19082085,2095,1432,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,7435,7227,-1,Diversion,Attack
22696,of:0000000000000002,Port#:1,1554,37853196,25390667,2358,1432,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,5,4938,4786,-1,Diversion,Attack
22698,of:0000000000000007,Port#:1,4523,94742707,133955,994,1432,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,8273,8052,-1,Diversion,Attack
22699,of:0000000000000007,Port#:2,1007,134461,19059047,1755,1431,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,8273,8052,-1,Diversion,Attack
22703,of:000000000000000c,Port#:4,2801,50586783,44303879,2918,1441,0,0,0,0,2,278,3151024,78,5,0,0,0,0,5,0,0,0,0,0,True,0,6,12617,12405,-1,Diversion,Attack
22706,of:000000000000000a,Port#:3,1746,19059125,37992577,2608,1441,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,8,9660,9450,-1,Diversion,Attack
22709,of:000000000000000b,Port#:2,2026,25369837,25370445,2034,1441,0,0,0,0,43,2986,280,2,5,0,0,0,0,3,681,6810,681,6810,681,True,0,7,6540,6385,-1,Diversion,Attack
22713,of:0000000000000003,Port#:4,3709,56939225,69517051,3631,1442,0,0,0,0,2,278,278,2,5,0,0,0,0,5,0,0,0,0,0,True,0,204,10919,10712,-1,Diversion,Attack
22717,of:0000000000000001,Port#:1,1275,31543276,19082919,2101,1442,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,7453,7245,-1,Diversion,Attack
22720,of:0000000000000001,Port#:4,1021,136711,12750311,1489,1442,0,0,0,0,2,278,278,2,5,0,0,0,0,5,0,0,0,0,0,True,0,4,7453,7245,-1,Diversion,Attack
22730,of:000000000000000a,Port#:2,1416,18969102,50583275,2721,1452,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,9946,9736,-1,Diversion,Attack
22736,of:0000000000000003,Port#:2,1670,44152398,25398919,2461,1452,0,0,0,0,0,0,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,204,10943,10736,-1,Diversion,Attack
22737,of:0000000000000003,Port#:3,1655,19053113,25388451,2298,1452,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,204,10943,10736,-1,Diversion,Attack
22739,of:0000000000000004,Port#:1,2950,50598309,25397779,2441,1452,0,0,0,0,4,556,3151300,80,5,0,0,0,0,2,0,0,0,0,0,True,0,5,12164,11944,-1,Diversion,Attack
22740,of:0000000000000004,Port#:2,3639,69518163,56940337,3717,1452,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,12164,11944,-1,Diversion,Attack
22741,of:0000000000000004,Port#:3,4519,69577511,12749667,1475,1452,0,0,0,0,80,3151300,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,12164,11944,-1,Diversion,Attack
22748,of:0000000000000007,Port#:1,4537,94744653,135901,1008,1452,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,8327,8106,-1,Diversion,Attack
22749,of:0000000000000007,Port#:2,1021,136407,19060993,1769,1451,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,8327,8106,-1,Diversion,Attack
22763,of:0000000000000003,Port#:4,3728,56941477,69519081,3647,1462,0,0,0,0,7,714,640,6,5,0,0,0,0,5,0,0,0,0,0,True,0,205,10973,10766,-1,Diversion,Attack
22764,of:0000000000000004,Port#:1,2961,50599449,25398697,2449,1462,0,0,0,0,7,714,640,6,5,0,0,0,0,2,0,0,0,0,0,True,0,6,12199,11979,-1,Diversion,Attack
22772,of:0000000000000002,Port#:2,1069,139925,19068413,1866,1462,0,0,0,0,4,556,556,4,5,0,0,0,0,3,9,98,9,98,9,True,0,5,4978,4826,-1,Diversion,Attack
22773,of:0000000000000007,Port#:1,4543,94745487,136735,1014,1462,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,8353,8132,-1,Diversion,Attack
22776,of:000000000000000c,Port#:2,2145,44183988,56913847,3294,1472,0,0,0,0,0,0,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,12677,12465,-1,Diversion,Attack
22777,of:000000000000000c,Port#:3,3066,44314977,25410657,2608,1471,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,12677,12465,-1,Diversion,Attack
22784,of:000000000000000b,Port#:2,2046,25372637,25373245,2054,1471,0,0,0,0,2,280,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,6580,6425,-1,Diversion,Attack
22787,of:0000000000000003,Port#:3,1770,19061599,25390119,2310,1472,0,0,0,0,44,3050,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,205,11094,10887,-1,Diversion,Attack
22788,of:0000000000000003,Port#:4,3734,56942311,69526733,3756,1472,0,0,0,0,2,278,3328,46,5,0,0,0,0,5,0,0,0,0,0,True,0,205,11094,10887,-1,Diversion,Attack
22791,of:0000000000000004,Port#:3,4531,69579179,12758153,1590,1472,0,0,0,0,4,556,3050,44,5,0,0,0,0,4,0,0,0,0,0,True,0,6,12326,12106,-1,Diversion,Attack
22796,of:0000000000000002,Port#:1,1657,37860014,31696907,2550,1472,0,0,0,0,42,2772,3282292,81,5,0,0,0,0,2,0,0,0,0,0,True,0,7,5259,5107,-1,Diversion,Attack
22800,of:000000000000000c,Port#:1,2078,37887892,63210839,3369,1482,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,12695,12483,-1,Diversion,Attack
22801,of:000000000000000c,Port#:2,2145,44183988,56914687,3300,1482,0,0,0,0,0,0,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,12695,12483,-1,Diversion,Attack
22806,of:000000000000000a,Port#:3,1772,19062739,37996259,2635,1481,0,0,0,0,2,278,322,3,5,0,0,0,0,4,0,6302552,0,6302552,0,True,0,6,10273,10063,-1,Diversion,Attack
22807,of:000000000000000a,Port#:4,2714,37999751,19065875,1812,1481,0,0,0,0,3,320,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,6,10273,10063,-1,Diversion,Attack
22810,of:0000000000000003,Port#:1,2012,37883440,56908797,3223,1482,0,0,0,0,0,0,352,3,5,0,0,0,0,2,0,0,0,0,0,True,0,205,11117,10910,-1,Diversion,Attack
22811,of:0000000000000003,Port#:2,1674,44152662,25401463,2480,1482,0,0,0,0,2,116,320,3,5,0,0,0,0,3,0,0,0,0,0,True,0,205,11117,10910,-1,Diversion,Attack
22814,of:0000000000000004,Port#:1,2973,50601117,25400365,2461,1482,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,5,12352,12132,-1,Diversion,Attack
22815,of:0000000000000004,Port#:2,3763,69527609,56943187,3741,1482,0,0,0,0,3,320,320,3,5,0,0,0,0,3,0,6744,0,6744,0,True,0,5,12352,12132,-1,Diversion,Attack
22820,of:0000000000000001,Port#:4,1213,6442951,12760413,1613,1482,0,0,0,0,2,278,278,2,5,0,0,0,0,5,0,0,0,0,0,True,0,5,7968,7760,-1,Diversion,Attack
22822,of:0000000000000002,Port#:2,1247,6444219,19070081,1878,1482,0,0,0,0,2,278,278,2,5,0,0,0,0,3,674,6842,674,6842,674,True,0,7,5271,5119,-1,Diversion,Attack
